Transaction_ID,Sender_account,Sender_age,Sender_is_elderly,Receiver_account,Receiver_age,Receiver_is_elderly,Amount,Date,Is_fraud,Sender_gender,Receiver_gender,Type_of_fraud,Method_of_contact,Loss,Time_of_day,Resolution_status
TXN-LK1QY7HY,815763202,86,1,138039296,33,0,103.75,2023-04-20,1,Male,Female,Government Impersonation,In-Person,103.75,Morning,Unreported
TXN-SOSR2HVN,926250736,73,1,752044796,22,0,193.8,2023-05-09,1,Female,Female,Other,Other,193.8,Night,Unreported
TXN-N378VPCA,628694430,88,1,056926488,35,0,243.4,2023-01-02,1,Male,Female,Romance Scam,Social Media,243.4,Evening,Unreported
TXN-GFE4FLT5,844702118,25,0,300012686,51,0,132.06,2023-04-05,0,Female,Female,Legitimate,Direct,0.0,Morning,N/A
TXN-Q77AG3YN,048659674,27,0,767162966,50,0,66.89,2023-03-13,0,Female,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-ZN573VJT,893994062,28,0,356281184,53,0,174.55,2023-01-11,0,Male,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-EJV4DGG9,973187337,19,0,517854671,47,0,66.05,2023-02-06,0,Female,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-MZAP796I,235037646,34,0,138039296,33,0,97.07,2023-06-06,0,Male,Female,Legitimate,Direct,0.0,Morning,N/A
TXN-B31HODNO,917382757,43,0,246938494,76,1,44.58,2023-02-23,0,Male,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-YEQ96SJQ,586823118,62,1,074678414,24,0,444.32,2023-09-21,1,Male,Female,Romance Scam,Social Media,444.32,Evening,Reported
TXN-5NPGE98X,992348895,53,0,026409494,55,0,278.91,2023-06-22,0,Female,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-NLP2S07J,054839920,27,0,138859287,34,0,120.81,2023-08-13,0,Female,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-DZ47FPVI,655049436,80,1,118326729,47,0,359.11,2023-03-09,0,Male,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-ZTA66TGK,482695135,41,0,657350429,45,0,89.33,2023-02-26,0,Male,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-3ZQRYMDT,392735568,84,1,703201721,62,1,867.45,2023-05-21,0,Female,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-OCMDT9AY,337808455,26,0,123998994,75,1,551.26,2023-04-17,0,Male,Female,Legitimate,Direct,0.0,Morning,N/A
TXN-81XTQSR7,576770529,82,1,668154083,31,0,53.34,2023-04-17,1,Male,Female,Government Impersonation,In-Person,53.34,Afternoon,Unreported
TXN-QL2D792H,298760792,60,1,747812123,40,0,322.36,2023-07-24,0,Female,Female,Legitimate,Direct,0.0,Morning,N/A
TXN-JFNFECW9,926213847,52,0,136034324,32,0,2187.06,2023-08-10,0,Female,Female,Legitimate,Direct,0.0,Morning,N/A
TXN-1GPYR93D,522454127,22,0,843478695,44,0,68.48,2023-04-18,0,Female,Female,Legitimate,Direct,0.0,Night,N/A
TXN-75J2D8CL,236493870,68,1,424076025,28,0,258.08,2023-01-03,1,Male,Male,Government Impersonation,In-Person,258.08,Morning,Reported
TXN-UP47AV5O,868043303,38,0,916601010,39,0,1702.54,2023-11-11,0,Female,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-RKGS7551,471497096,45,0,105078666,39,0,474.65,2023-04-01,0,Male,Female,Legitimate,Direct,0.0,Night,N/A
TXN-7GRORIHG,568945747,37,0,257888294,37,0,109.65,2023-08-31,0,Female,Male,Legitimate,Direct,0.0,Night,N/A
TXN-IC3FYK1D,361613550,48,0,092969690,32,0,319.6,2023-11-16,0,Male,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-HT693I6H,810134796,18,0,747812123,40,0,431.82,2023-02-22,0,Male,Female,Legitimate,Direct,0.0,Night,N/A
TXN-ZIDEK70Y,915122100,30,0,120778234,22,0,141.41,2023-10-05,0,Female,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-8YO0W1NE,882044229,47,0,287665249,71,1,340.09,2023-01-05,0,Female,Female,Legitimate,Direct,0.0,Night,N/A
TXN-0MZENK5Z,895310083,19,0,450920675,32,0,793.08,2023-05-11,0,Male,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-OM3OQCEZ,543001424,23,0,544189555,49,0,402.71,2023-09-18,0,Male,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-KDM6Z6XT,442417711,60,1,321632895,40,0,78.93,2023-06-19,1,Female,Male,Tech Support Scam,Phone,78.93,Afternoon,Unreported
TXN-CQ6W948J,736098955,77,1,839842599,32,0,42.19,2023-02-28,1,Female,Male,Romance Scam,Social Media,42.19,Night,Unreported
TXN-RQH7O0ZB,069212356,87,1,418532243,21,0,80.06,2023-03-07,1,Male,Female,Romance Scam,Social Media,80.06,Afternoon,Unreported
TXN-PAG3JBRR,094349856,86,1,824450567,30,0,220.48,2023-07-11,1,Male,Female,Other,Other,220.48,Afternoon,Reported
TXN-VDWSPCE5,570462919,31,0,340492674,57,0,397.25,2023-06-21,0,Female,Female,Legitimate,Direct,0.0,Night,N/A
TXN-4A9DNOQ3,640830322,89,1,032165166,48,0,369.04,2023-06-12,0,Female,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-7YONPXKH,626464884,43,0,739328947,63,1,32.89,2023-08-20,0,Female,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-ZMQCZXFS,008721109,34,0,179575192,23,0,68.07,2023-11-18,0,Male,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-TDRJDL2A,258109965,46,0,966212976,32,0,467.07,2023-09-05,0,Male,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-F5E47RHO,657783995,46,0,667430218,59,0,119.68,2023-11-03,0,Male,Male,Legitimate,Direct,0.0,Night,N/A
TXN-VLMN18K6,303533494,23,0,966212976,32,0,277.94,2023-04-25,0,Female,Female,Legitimate,Direct,0.0,Morning,N/A
TXN-CMNGNLNH,437344399,58,0,274506211,64,1,99.21,2023-05-20,0,Male,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-4L5B0KVK,145193987,27,0,265371717,42,0,309.65,2023-12-24,0,Female,Female,Legitimate,Direct,0.0,Morning,N/A
TXN-VP77HTSB,497348124,87,1,898677788,63,1,87.99,2023-08-13,0,Female,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-PD672SF2,411751046,61,1,392079829,33,0,1844.03,2023-02-21,0,Male,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-ZDBIJ458,916601010,39,0,392079829,33,0,103.7,2023-09-26,0,Male,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-OE57VMZ1,475364121,33,0,227541099,75,1,39.0,2023-02-06,0,Female,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-PSACUC6Q,951034367,66,1,791880074,26,0,43.07,2023-11-23,0,Male,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-9XV8WOBI,736098955,77,1,805258674,23,0,223.33,2023-03-02,1,Female,Female,Romance Scam,Social Media,223.33,Evening,Unreported
TXN-VYCS44PH,064215224,61,1,607011277,44,0,236.6,2023-09-23,1,Female,Male,Other,Other,236.6,Evening,Unreported
TXN-MSAB3BVT,791779946,74,1,268574609,45,0,180.95,2023-06-24,0,Female,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-9NRCQBLS,085611066,78,1,912280105,53,0,213.55,2023-07-10,0,Female,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-LLD0N53R,454778756,85,1,363388455,39,0,734.02,2023-02-25,1,Female,Male,Tech Support Scam,Phone,734.02,Afternoon,Reported
TXN-3X3HXZMF,075539964,48,0,599020238,74,1,28.0,2023-10-16,0,Female,Female,Legitimate,Direct,0.0,Morning,N/A
TXN-MYV9LY3N,159453521,55,0,431747414,78,1,266.54,2023-10-24,0,Female,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-VB1C4W9I,269227631,31,0,853266893,21,0,2231.28,2023-04-12,0,Male,Female,Legitimate,Direct,0.0,Night,N/A
TXN-BZ0R9QY0,229306011,73,1,982987993,75,1,101.55,2023-03-17,0,Male,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-KOF92Y8L,285027113,81,1,859851904,31,0,160.48,2023-11-16,1,Male,Female,Investment Fraud,Email,160.48,Afternoon,Unreported
TXN-2Q253IXX,385194737,58,0,361916347,24,0,209.35,2023-03-28,0,Female,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-00G9E07P,543621108,85,1,805258674,23,0,128.1,2023-02-15,1,Male,Female,Romance Scam,Social Media,128.1,Evening,Unreported
TXN-GI809QC5,263863730,80,1,897139578,19,0,529.02,2023-06-08,0,Male,Male,Legitimate,Direct,0.0,Night,N/A
TXN-HG2HEKFI,239836384,41,0,271874491,24,0,166.6,2023-03-18,0,Male,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-GLNUKX49,382469012,82,1,299775766,29,0,365.87,2023-08-20,1,Male,Female,Investment Fraud,Email,365.87,Evening,Unreported
TXN-OV165HJA,913398903,61,1,331989881,56,0,33.96,2023-02-09,0,Female,Female,Legitimate,Direct,0.0,Morning,N/A
TXN-NH36WE7G,091137896,31,0,820795579,68,1,350.84,2023-04-29,0,Female,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-KROWX4KK,170820594,61,1,054992714,35,0,165.21,2023-09-20,1,Female,Female,Tech Support Scam,Phone,165.21,Afternoon,Under Investigation
TXN-05AX16X7,714219781,61,1,865411347,81,1,602.31,2023-10-28,0,Female,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-MKIMGFZD,179575192,23,0,895310083,19,0,199.6,2023-09-20,0,Female,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-0AXYCELO,826276600,67,1,691147183,33,0,487.06,2023-10-26,1,Female,Male,Other,Other,487.06,Evening,Unreported
TXN-921PVHOR,059165865,47,0,699086909,25,0,316.11,2023-11-27,0,Female,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-07KDV9KY,713807629,50,0,001614068,31,0,193.86,2023-04-07,0,Female,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-GUEIFO28,100585092,85,1,453651788,44,0,20.57,2023-01-21,1,Female,Male,Investment Fraud,Email,20.57,Morning,Unreported
TXN-BNWD7E0L,451139320,26,0,447434187,60,1,113.53,2023-07-01,0,Female,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-208RNPPA,931774552,41,0,842889393,48,0,170.06,2023-04-01,0,Female,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-9IHNB2ZF,654876785,37,0,146706210,29,0,198.31,2023-04-30,0,Male,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-U9VP0SC7,296310485,87,1,578909930,33,0,560.9,2023-08-15,0,Male,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-WE429OMU,493688426,88,1,378698143,43,0,115.31,2023-08-27,1,Male,Male,Tech Support Scam,Phone,115.31,Morning,Unreported
TXN-GIXMC4SX,407448196,79,1,351948014,32,0,304.83,2023-01-13,1,Male,Female,Tech Support Scam,Phone,304.83,Evening,Unreported
TXN-86VMD89O,398478786,73,1,437019893,56,0,173.65,2023-05-27,0,Male,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-49M56VAV,817690353,47,0,408437181,80,1,110.6,2023-01-10,0,Female,Female,Legitimate,Direct,0.0,Morning,N/A
TXN-J6AC4JRC,069212356,87,1,778583839,41,0,489.18,2023-10-18,1,Male,Female,Romance Scam,Social Media,489.18,Evening,Under Investigation
TXN-6D2KG1T4,454778756,85,1,054992714,35,0,62.13,2023-02-18,1,Female,Female,Tech Support Scam,Phone,62.13,Night,Unreported
TXN-JTXJ7GYH,281477683,44,0,559260221,49,0,78.09,2023-02-11,0,Female,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-0KB3O3NK,701235246,56,0,579158427,35,0,70.98,2023-02-19,0,Female,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-JDVZLSG5,981472440,76,1,906874275,22,0,490.86,2023-01-18,0,Female,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-TFSK2GI5,338882805,74,1,228268503,21,0,2318.75,2023-03-20,0,Female,Male,Legitimate,Direct,0.0,Night,N/A
TXN-9A6SPZD1,361613550,48,0,459209399,23,0,541.97,2023-11-23,0,Male,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-8I9AKFD1,333091877,60,1,669143326,35,0,589.03,2023-03-23,1,Female,Male,Government Impersonation,In-Person,589.03,Afternoon,Reported
TXN-UWTK7S1O,897478772,44,0,337808455,26,0,51.93,2023-02-02,0,Female,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-UDYZ3MQW,175484941,64,1,669143326,35,0,454.36,2023-11-16,1,Male,Male,Government Impersonation,In-Person,454.36,Night,Reported
TXN-OCGN7DPW,959486184,42,0,665926227,24,0,66.04,2023-05-24,0,Female,Male,Legitimate,Direct,0.0,Night,N/A
TXN-Z98WQU08,283811832,23,0,877803188,43,0,83.24,2023-11-07,0,Female,Male,Legitimate,Direct,0.0,Night,N/A
TXN-QBF776X8,502463916,43,0,531833445,35,0,229.76,2023-02-03,0,Female,Female,Legitimate,Direct,0.0,Morning,N/A
TXN-N3F9ZXQE,820795579,68,1,091137896,31,0,63.53,2023-03-04,1,Female,Female,Other,Other,63.53,Evening,Unreported
TXN-2DKNLS0A,982987993,75,1,958799499,22,0,822.47,2023-01-07,0,Female,Male,Legitimate,Direct,0.0,Night,N/A
TXN-M7JVL37A,578909930,33,0,924891022,51,0,74.78,2023-08-03,0,Male,Female,Legitimate,Direct,0.0,Morning,N/A
TXN-J4X1JNUV,092969690,32,0,378040284,53,0,338.8,2023-03-07,0,Female,Female,Legitimate,Direct,0.0,Morning,N/A
TXN-L9TSUH8A,246938494,76,1,698808098,86,1,126.01,2023-10-05,0,Female,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-URMIQWIG,521332086,36,0,594269304,35,0,199.32,2023-01-22,0,Female,Male,Legitimate,Direct,0.0,Night,N/A
TXN-4RFFTASP,640362057,45,0,906005353,72,1,32.13,2023-11-19,0,Male,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-LXJDIPCT,079663096,38,0,355549587,52,0,47.86,2023-04-19,0,Female,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-FBLPVR79,866241839,76,1,578909930,33,0,550.15,2023-03-29,1,Male,Male,Tech Support Scam,Phone,550.15,Evening,Reported
TXN-Z4EMNB3D,924891022,51,0,338352358,64,1,55.0,2023-05-31,0,Female,Male,Legitimate,Direct,0.0,Night,N/A
TXN-Y41WKZKA,855829815,32,0,438656494,59,0,324.22,2023-11-24,0,Female,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-E3SDWTXU,842889393,48,0,170042105,52,0,444.02,2023-02-11,0,Male,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-4XUTXBE5,143224154,20,0,896205588,35,0,127.82,2023-07-03,0,Female,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-STQMGVU4,487845604,73,1,808464398,50,0,746.49,2023-08-21,1,Female,Male,Investment Fraud,Email,746.49,Evening,Reported
TXN-W1C8N3VO,920087451,49,0,939972143,35,0,176.92,2023-11-14,0,Male,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-7U0C0Y5F,032165166,48,0,855829815,32,0,33.63,2023-09-10,0,Male,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-DCVUF87X,177777762,36,0,762052404,44,0,154.82,2023-03-21,0,Male,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-QWGR4B8J,926371323,44,0,497743109,21,0,144.32,2023-06-07,0,Female,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-HESH3PFI,739328947,63,1,351236225,58,0,132.53,2023-02-23,0,Male,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-8DKL1JOV,807528433,57,0,089029013,20,0,228.63,2023-06-02,0,Male,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-8JOV58TO,339715135,76,1,859851904,31,0,380.43,2023-01-18,1,Male,Female,Investment Fraud,Email,380.43,Afternoon,Reported
TXN-O6YU37NJ,136034324,32,0,175648506,87,1,13.95,2023-04-06,0,Female,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-NXQSSXSU,791232588,51,0,442417711,60,1,37.1,2023-01-12,0,Female,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-R57XTOVR,451139320,26,0,145193987,27,0,151.42,2023-03-18,0,Female,Female,Legitimate,Direct,0.0,Morning,N/A
TXN-8SI3WYZT,407448196,79,1,408059676,41,0,87.43,2023-03-20,1,Male,Male,Tech Support Scam,Phone,87.43,Afternoon,Unreported
TXN-Y8T15028,029955006,34,0,322455482,36,0,399.89,2023-04-20,0,Male,Male,Legitimate,Direct,0.0,Night,N/A
TXN-I71RWHPM,442417711,60,1,714962536,31,0,221.19,2023-12-20,0,Female,Female,Legitimate,Direct,0.0,Night,N/A
TXN-96XBEURZ,966835850,52,0,429853029,84,1,226.05,2023-05-11,0,Male,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-IC02P5RP,970380073,55,0,124940587,51,0,122.92,2023-04-11,0,Female,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-08AJHCDF,227161867,42,0,713807629,50,0,1695.93,2023-08-09,0,Female,Female,Legitimate,Direct,0.0,Night,N/A
TXN-TN2M3PRE,154407200,82,1,494303705,90,1,116.72,2023-11-06,0,Male,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-I98NKHDL,100585092,85,1,174461957,57,0,90.78,2023-07-16,0,Female,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-UQKTZSRE,397098177,38,0,511173760,43,0,735.39,2023-04-20,0,Male,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-R1I5ZMZO,773482077,62,1,232191390,80,1,110.92,2023-03-28,0,Male,Female,Legitimate,Direct,0.0,Night,N/A
TXN-SJCHZJQ8,386451171,69,1,803638839,34,0,873.28,2023-12-06,1,Female,Male,Tech Support Scam,Phone,873.28,Evening,Unreported
TXN-1TL35BDL,030100607,23,0,321632895,40,0,604.45,2023-12-25,0,Female,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-TS0MYE5P,522828280,63,1,076133802,24,0,157.0,2023-01-25,0,Male,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-YW1V49TD,811959828,22,0,658830420,27,0,38.43,2023-05-27,0,Female,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-6BOF4KAN,381424119,49,0,696822698,88,1,214.29,2023-10-18,0,Male,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-M0UEZ19Y,998612044,29,0,066082363,25,0,142.41,2023-07-07,0,Female,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-KI70GTWG,285412919,89,1,366341213,75,1,71.52,2023-06-26,0,Female,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-WGDE2YK2,717114302,61,1,878358886,38,0,66.42,2023-01-09,0,Female,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-WL1RDAS1,220321646,51,0,682057736,36,0,62.71,2023-05-25,0,Male,Female,Legitimate,Direct,0.0,Night,N/A
TXN-LT8QHYPC,502856351,34,0,497348124,87,1,120.28,2023-08-02,0,Female,Female,Legitimate,Direct,0.0,Morning,N/A
TXN-COAZ83R6,138859287,34,0,237456621,56,0,56.89,2023-10-21,0,Female,Female,Legitimate,Direct,0.0,Morning,N/A
TXN-BMQPJBMW,165112119,82,1,030100607,23,0,180.89,2023-10-04,1,Male,Female,Other,Other,180.89,Afternoon,Unreported
TXN-F1BT6HH8,949228268,54,0,235037646,34,0,56.52,2023-11-24,0,Male,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-EIHX74D0,101604502,67,1,505988121,29,0,180.2,2023-09-29,1,Male,Female,Investment Fraud,Email,180.2,Morning,Reported
TXN-Y8VU48GC,865411347,81,1,007977991,78,1,170.57,2023-03-09,0,Male,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-I32BUHBC,245378798,61,1,408083673,26,0,65.07,2023-07-05,1,Female,Male,Investment Fraud,Email,65.07,Evening,Unreported
TXN-29KZ24I1,257888294,37,0,657350429,45,0,115.6,2023-05-08,0,Male,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-HBFFNILC,363388455,39,0,934404114,82,1,62.77,2023-10-05,0,Male,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-ZN4L9CK0,620927151,72,1,457497252,45,0,14.81,2023-12-15,0,Female,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-7FZIBDMK,937767846,52,0,016846122,28,0,237.11,2023-10-14,0,Male,Female,Legitimate,Direct,0.0,Morning,N/A
TXN-OFU2NCU2,386451171,69,1,419744974,22,0,205.04,2023-12-25,1,Female,Female,Tech Support Scam,Phone,205.04,Evening,Reported
TXN-04BYFSM8,241756713,33,0,027226563,19,0,325.33,2023-04-09,0,Male,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-LTD3YG35,968635537,26,0,595768704,20,0,19.78,2023-07-25,0,Male,Female,Legitimate,Direct,0.0,Night,N/A
TXN-QI3V4O8W,517854671,47,0,845420824,52,0,752.85,2023-01-30,0,Female,Male,Legitimate,Direct,0.0,Night,N/A
TXN-JBP33GIU,576770529,82,1,668154083,31,0,101.34,2023-11-10,1,Male,Female,Government Impersonation,In-Person,101.34,Morning,Under Investigation
TXN-ELDAUG7B,023585366,23,0,545518647,23,0,271.49,2023-11-21,0,Male,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-J403CNFU,883403818,80,1,034318206,36,0,347.26,2023-01-15,1,Male,Female,Government Impersonation,In-Person,347.26,Night,Reported
TXN-E6B390BO,164619298,22,0,340699535,46,0,87.69,2023-05-07,0,Male,Female,Legitimate,Direct,0.0,Morning,N/A
TXN-3PT5P5AK,991456049,24,0,376442872,52,0,48.06,2023-07-08,0,Female,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-3GH5VB1T,048337803,22,0,257287095,27,0,293.68,2023-08-01,0,Female,Female,Legitimate,Direct,0.0,Morning,N/A
TXN-5O2NQW4C,823308461,61,1,450920675,32,0,136.58,2023-03-12,1,Male,Male,Tech Support Scam,Phone,136.58,Morning,Reported
TXN-UGXA766D,808308348,43,0,951034367,66,1,656.0,2023-05-18,0,Female,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-3D71EEZU,240670711,89,1,956321749,44,0,171.3,2023-02-01,0,Male,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-2CU45QDZ,968635537,26,0,476808013,36,0,49.24,2023-07-27,0,Male,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-0469KB1Z,666055833,49,0,714962536,31,0,483.88,2023-07-23,0,Male,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-IWZCQL70,748704681,22,0,726003955,32,0,182.18,2023-03-22,0,Male,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-IUS981GR,408059676,41,0,569132202,68,1,748.5,2023-03-22,0,Male,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-SX7FQGMQ,652397897,19,0,711678904,26,0,459.51,2023-08-27,0,Male,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-XCHFU131,172432881,67,1,500326438,49,0,175.64,2023-09-11,1,Female,Male,Other,Other,175.64,Evening,Unreported
TXN-PRDM5Q88,728264603,53,0,475364121,33,0,691.18,2023-08-15,0,Male,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-24DYGER6,299775766,29,0,602170349,26,0,39.6,2023-09-15,0,Female,Male,Legitimate,Direct,0.0,Night,N/A
TXN-R83QSYNU,854995721,41,0,242266931,52,0,105.95,2023-11-05,0,Male,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-906QNX0O,640362057,45,0,051590821,74,1,255.86,2023-05-18,0,Male,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-4NWLKGSD,174497327,62,1,624403479,26,0,527.8,2023-08-14,0,Female,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-499NR0OA,290854268,79,1,453651788,44,0,195.85,2023-06-24,1,Female,Male,Investment Fraud,Email,195.85,Afternoon,Resolved
TXN-FNHP39LQ,149532577,71,1,032165166,48,0,80.78,2023-11-05,1,Female,Male,Romance Scam,Social Media,80.78,Afternoon,Reported
TXN-Z1AP4B7Q,987224887,58,0,223086735,35,0,98.93,2023-06-25,0,Female,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-N2YCSZHZ,143224154,20,0,739328947,63,1,85.1,2023-05-11,0,Female,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-YH304A8P,521332086,36,0,136528741,47,0,94.51,2023-08-27,0,Female,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-5CPJZE1X,825970419,74,1,578909930,33,0,914.21,2023-08-29,1,Male,Male,Tech Support Scam,Phone,914.21,Morning,Under Investigation
TXN-JHDZXQ3P,982987993,75,1,988350298,41,0,199.65,2023-05-18,1,Female,Female,Government Impersonation,In-Person,199.65,Night,Reported
TXN-AI1Q0IP8,429853029,84,1,257135680,32,0,140.34,2023-08-09,0,Female,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-1EUULO17,826276600,67,1,909496944,60,1,49.17,2023-12-10,0,Female,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-QIXFHGMX,924891022,51,0,698801251,25,0,421.1,2023-09-06,0,Female,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-08XGBDE6,855725078,44,0,475765466,55,0,34.39,2023-05-31,0,Female,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-V9WUXJ32,717114302,61,1,945506245,20,0,137.84,2023-01-13,0,Female,Female,Legitimate,Direct,0.0,Morning,N/A
TXN-MM3UXPAE,970380073,55,0,362415646,78,1,543.1,2023-08-17,0,Female,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-JJ5E2BPK,475765466,55,0,509079792,34,0,795.18,2023-05-26,0,Male,Female,Legitimate,Direct,0.0,Night,N/A
TXN-MZRR45ED,287665249,71,1,789807316,30,0,351.56,2023-08-15,1,Female,Female,Investment Fraud,Email,351.56,Morning,Resolved
TXN-GR53WUMX,248083812,45,0,424076025,28,0,206.98,2023-02-22,0,Female,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-6K9WAM0K,042580226,61,1,266518424,37,0,117.82,2023-07-29,1,Male,Male,Government Impersonation,In-Person,117.82,Evening,Unreported
TXN-3RU7MYOW,754041955,84,1,029955006,34,0,439.65,2023-12-19,1,Male,Male,Government Impersonation,In-Person,439.65,Night,Unreported
TXN-8DGXS68A,011382761,24,0,381424119,49,0,136.8,2023-03-01,0,Female,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-M8ISBVCC,075539964,48,0,029955006,34,0,1377.68,2023-02-20,0,Female,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-821UZVGW,165112119,82,1,450920675,32,0,79.59,2023-05-16,1,Male,Male,Tech Support Scam,Phone,79.59,Evening,Unreported
TXN-B7K0MHIH,771530217,57,0,074678414,24,0,188.65,2023-08-08,0,Male,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-YUBMXNSZ,389302652,79,1,266518424,37,0,718.71,2023-11-17,1,Female,Male,Government Impersonation,In-Person,718.71,Evening,Under Investigation
TXN-FBOMI53V,265371717,42,0,325825305,24,0,287.65,2023-02-25,0,Female,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-7T71AC27,069212356,87,1,032165166,48,0,303.65,2023-07-19,1,Male,Male,Romance Scam,Social Media,303.65,Evening,Reported
